IV1 1LU,57.4804102,-4.2267802
IV3 5AN,57.4715088,-4.2463519
EH21 6JH,55.945375,-3.059036
EH2 2PR,55.9532071,-3.194931
G11 5LP,55.8735754,-4.3095527
DD2 3TP,56.4880461,-3.0140228
EH34 5ET,55.8899885,-2.891258
G1 5BL,55.8550557,-4.2457703
EH11 4SF,55.9246936,-3.2723274
G73 5DF,55.813878,-4.1978756
G3 6RB,55.8656396,-4.2611652
EH6 6BZ,55.9732373,-3.1723143
EH1 2DP,55.9485126,-3.2054994
EH2 4AT,55.9512934,-3.2050573
G11 6EL,55.8696907,-4.3120554
WC1X 9AW,51.529003,-0.1106478
PH41 4PL,57.0405159,-5.6977751
EH6 8RG,55.9645964,-3.1738792
EH8 9DB,55.9446907,-3.1854458
G1 5HZ,55.8549026,-4.2497241
AB10 1FQ,57.1481999,-2.1026965
G71 8PR,55.8088346,-4.0748837
EH5 1EY,55.9803691,-3.2216196
FK8 1NS,56.1241759,-3.9383483
G3 6HP,55.8692913,-4.2722308
ML1 3BZ,55.7891623,-3.9939576
EH9 1JT,55.9392658,-3.191716
DD1 1DU,56.4631582,-2.9714398
G1 1NQ,55.8589853,-4.2451662
EH8 9FT,55.9466501,-3.1863224
AB24 5AT,57.14976,-2.0951313
W5 5EP,51.5088099,-0.3070051
HS8 5SS,57.1651202,-7.3721797
SW16 5LJ,51.4172415,-0.1318708
EH26 8LS,55.8235937,-3.2193025
G12 9QZ,55.8776627,-4.3072694
EH26 8LS,55.8235937,-3.2193025
PA60 7XZ,55.8818417,-5.9034394
AB24 5UA,57.1661335,-2.0983316
PH10 9AD,56.5886033,-3.3343329
SW1A 2BN,51.5069986,-0.1297437
SW10 9QY,51.487997,-0.1800137
G20 8NG,55.8860747,-4.2846455
EH2 1AW,55.9552877,-3.1944185
EH10 4LU,55.9362808,-3.2103381
EH3 9BZ,55.9464299,-3.2062193
AB54 8BR,57.447551,-2.7857521
G3 8PX,55.864039,-4.2918057
W1T 3AB,51.518402,-0.1371465
TD14 5LN,55.8482497,-2.2235517
PA3 2EQ,55.8514693,-4.4260891
EH8 9PH,55.9398284,-3.1771323
IV2 5BD,57.456295,-4.1564136
EH45 9HF,55.6424302,-3.1891512
G4 9LD,55.8687216,-4.2646211
G51 1HD,55.8545131,-4.2791812
G14 0DE,55.8792712,-4.3537796
G11 7DH,55.882285,-4.3257401
IV2 6AA,57.4538439,-4.2117786
EH8 8BG,55.9518711,-3.1834713
IV3 8QG,57.475037,-4.2575936
G2 2XD,55.8638997,-4.2594979
EH8 8DT,55.9514249,-3.1784611
G4 9AP,55.8718866,-4.27283
EH52 6PZ,55.9797615,-3.4840863
G1 1TS,55.8589398,-4.2501173
G52 3RX,55.8400425,-4.3390449
EH3 9DT,55.9462929,-3.2027723
G1 1TS,55.8589398,-4.2501173
G41 2EY,55.8332823,-4.2773637
EH13 0BQ,55.9066148,-3.25126
DD1 1PB,56.4576666,-2.9762811
G3 6NG,55.8725539,-4.2790234
G3 8LD,55.8634818,-4.2821358
G3 8SB,55.8668085,-4.2936631
G2 3JD,55.8660324,-4.2661907
IV11 8YR,57.6806818,-4.0364988
EH2 4AT,55.9512934,-3.2050573
EH1 1SR,55.950789,-3.1847995
SY20 8LW,52.6061334,-3.7314704
KY3 9ST,56.0683867,-3.1747837
KA12 0NF,55.6175875,-4.6577818
EH7 5SU,55.9573919,-3.1670621
SE14 6NW,51.4741437,-0.0354011
G5 9DS,55.8509272,-4.2528334
DD8 2ZW,56.7507203,-2.9753168
EH2 2HT,55.9536544,-3.1988366
TD9 8SH,55.484896,-2.6479389
G51 2LY,55.856752,-4.3013315
EH55 8LH,55.7965921,-3.5897145
IV15 9WJ,57.5948958,-4.4242342
G2 3DB,55.8661446,-4.2576464
EH1 1DF,55.9512602,-3.1899866
EH4 3DR,55.9510401,-3.2252758
S1 2BJ,53.3800107,-1.4629301
EH4 6DW,55.9667095,-3.3160342
EH3 9DF,55.9458386,-3.1996038
EH6 8RG,55.9645964,-3.1738792
EH6 4DQ,55.973593,-3.1867785
IV15 9HU,57.5967183,-4.4233848
DG1 2BL,55.0637215,-3.5549886
G41 5HH,55.844375,-4.2859676
EH1 2JU,55.9475172,-3.1969975
DG8 9JH,54.8685606,-4.4414072
EH23 4NS,55.8527434,-3.0111173
AB54 6HX,57.4437332,-2.7726918
G83 8RT,56.0388277,-4.5289999
G2 3JD,55.8660324,-4.2661907
G11 5DX,55.8733489,-4.305335
DD1 1PB,56.4576666,-2.9762811
LE1 1RE,52.6345541,-1.127991
FK9 4LA,56.1492131,-3.9267942
AB10 1FQ,57.1481999,-2.1026965
IV3 5SA,57.4730875,-4.230821
G1 5HZ,55.8549026,-4.2497241
EH1 2JU,55.9475172,-3.1969975
IV7 8JA,57.5673296,-4.362501
G1 5HZ,55.8549026,-4.2497241
EH8 9DW,55.9467446,-3.1849001
G2 4NJ,55.8640813,-4.2672118
EH6 6BZ,55.9732373,-3.1723143
G51 2QJ,55.8566241,-4.2999977
G73 5DF,55.813878,-4.1978756
G41 2DZ,55.8330748,-4.2783736
G2 3JD,55.8660324,-4.2661907
G11 5DX,55.8733489,-4.305335
EH12 5QL,55.9439583,-3.2504306
PH36 4JX,56.7616003,-5.7634749
PA3 2EQ,55.8514693,-4.4260891
G41 4QL,55.8392315,-4.2773922
IV44 8RQ,57.0860237,-5.8799656
G3 8PX,55.864039,-4.2918057
EH6 4BA,55.977048,-3.183503
EH7 5QZ,55.9609179,-3.1666717
G73 5DF,55.813878,-4.1978756
EH1 2QE,55.9471267,-3.1918614
G2 6LY,55.8608211,-4.2592712
G3 6DF,55.8683856,-4.2789231
EH3 6LB,55.9569571,-3.1946141
EH22 4LF,55.8668885,-3.0651921
EH53 6AE,55.8926461,-3.4693386
G1 5HD,55.8569506,-4.2468384
G2 8DL,55.8583755,-4.2583462
AB54 8BR,57.447551,-2.7857521
G1 1NQ,55.8589853,-4.2451662
G1 2ER,55.8608422,-4.2537111
G4 0UL,55.8603424,-4.2387564
G2 3JD,55.8660324,-4.2661907
G1 1LQ,55.8576767,-4.2439881
G3 7TZ,55.8664113,-4.2879657
G41 4LX,55.8380833,-4.2763028
EH22 2QD,55.8873723,-3.03285
EH5 1JD,55.9815532,-3.2335491
G31 2QA,55.8618857,-4.2175586
E8 2LT,51.549162,-0.0734656
G42 9RD,55.8239136,-4.2663745
ML3 6PD,55.773835,-4.0434624
G4 9XA,55.8756443,-4.2542172
G61 1NY,55.9077931,-4.3380036
AB23 8AQ,57.1860835,-2.0877637
EH3 5LR,55.9666681,-3.2050066
G12 9HZ,55.8763406,-4.3063596
KY1 4AQ,56.1676296,-3.1459419
IV15 9UQ,57.6058941,-4.4405854
EH39 4BL,56.0573511,-2.7364641
PH1 5HZ,56.3976944,-3.4292645
EH6 6JL,55.9787619,-3.1686833
EH11 1SH,55.9337302,-3.228363
EH3 5HZ,55.9616827,-3.2085199
G42 8XN,55.8356424,-4.2629527
AB25 1GL,57.1481531,-2.1049441
DG3 4JD,55.2038634,-4.0145334
AB54 4EU,57.3670818,-3.0287306
BB4 7HB,53.6924714,-2.2556504
EH45 8AD,55.6521979,-3.1882236
G11 6NX,55.8702894,-4.2978486
EH2 4HR,55.9528765,-3.2067241
G11 5LP,55.8735754,-4.3095527
EH34 5BG,55.931167,-2.8737967
EH22 4LF,55.8668885,-3.0651921
IV26 2XE,57.8979258,-5.1592524
G1 1NQ,55.8589853,-4.2451662
G41 2AN,55.8369459,-4.2712215
G51 2QJ,55.8566241,-4.2999977
KW1 4UD,58.5431371,-3.2037794
G3 7BW,55.8651895,-4.2724227
PH42 4RL,56.9018803,-6.1427488
PA31 8QN,56.181377,-5.5361837
EH7 5HY,55.9596614,-3.1806656
PH8 0DS,56.5580064,-3.5770717
IV36 3TB,57.654954,-3.5893898
IV63 6XP,57.3383866,-4.4656641
FK1 1YR,55.9944391,-3.7672562
G31 1DL,55.8586348,-4.2179166
HS1 2LD,58.2170405,-6.3784067
EH9 1QH,55.9399588,-3.1822754
IV26 2UN,57.8979137,-5.1561285
DG1 2BJ,55.0682309,-3.6098151
EH8 8BG,55.9518711,-3.1834713
EH1 1QS,55.9497989,-3.1887087
EH8 8EG,55.9546384,-3.1722164
PH1 5UW,56.3972158,-3.4318064
KW14 8AJ,58.5956504,-3.5188049
EH1 3LR,55.9584391,-3.1863146
G2 3NY,55.8646734,-4.2525906
EH1 1EG,55.9484594,-3.1924948
IV2 5GH,57.4726144,-4.1719852
FK8 3BZ,56.1243414,-4.0896404
EH26 8LS,55.8235937,-3.2193025
EH14 5DL,55.9056178,-3.278341
EH3 9LQ,55.9418716,-3.2028114
G20 6AG,55.8804539,-4.2775679
EC2Y 8DS,51.5198117,-0.0939186
G41 3JS,55.8268871,-4.2824824
IV15 9QP,57.5949212,-4.4201023
G1 5HZ,55.8549026,-4.2497241
EH1 2HR,55.9468202,-3.195679
EH6 8DF,55.9667447,-3.161464
EH5 3BS,55.9792666,-3.1993886
EH6 6BZ,55.9732373,-3.1723143
IV26 2WY,58.0227522,-5.3487758
EH30 9PZ,55.9856679,-3.3937946
EH4 3BY,55.9517682,-3.2216314
G11 5JE,55.8741376,-4.2987314
KY15 7AF,56.2541116,-3.2173657
PA3 2EQ,55.8514693,-4.4260891
G2 2XD,55.8638997,-4.2594979
KA6 6ES,55.4275791,-4.543786
G3 6RB,55.8656396,-4.2611652
TD6 9LJ,55.6005097,-2.7224991
G4 0HW,55.8669013,-4.2551011
G82 2RJ,55.9487202,-4.571254
IV1 1LU,57.4804102,-4.2267802
EH6 6BZ,55.9732373,-3.1723143
PA28 6LG,55.4181057,-5.612155
EH3 1DE,55.9583598,-3.2037863
ML12 6LJ,55.5990295,-3.595014
G2 3JD,55.8660324,-4.2661907
EH6 8RQ,55.964102,-3.1738963
EH3 5HX,55.9617545,-3.2076091
G12 8LL,55.8741051,-4.2845497
EH7 5RJ,55.9597143,-3.1713607
PA4 0RJ,55.8640793,-4.4036527
G41 2RG,55.8441061,-4.2752653
EH8 9DW,55.9467446,-3.1849001
G2 8DL,55.8583755,-4.2583462
G2 8DL,55.8583755,-4.2583462
PA75 6QB,56.6062909,-6.0478132
EH42 1NP,55.999051,-2.5376947
G11 5QP,55.8712586,-4.3012947
G42 7PN,55.8399198,-4.2561416
EH11 1RH,55.931807,-3.2292945
TD7 4LP,55.5479294,-2.8390261
IV17 0YB,57.7192555,-4.2738107
KW14 7YN,58.570145,-3.9324438
EH1 1LT,55.9480978,-3.1852777
G2 8DL,55.8583755,-4.2583462
G4 0RH,55.8624613,-4.2364013
EH8 9DW,55.9467446,-3.1849001
EH3 9AX,55.9469889,-3.204187
DD1 1PB,56.4576666,-2.9762811
IV3 5SA,57.4730875,-4.230821
G5 9DS,55.8509272,-4.2528334
EH10 4ED,55.9357678,-3.2076808
ML5 3BT,55.8637307,-4.0218128
PH2 8EP,56.3956715,-3.4371435
KW3 6BN,58.3077937,-3.2854024
G82 2RJ,55.9487202,-4.571254
PA34 4HP,56.4104938,-5.4708793
KY7 5NX,56.1958472,-3.1760987
IV4 7HT,57.4142212,-4.4596706
IV63 6XP,57.3383866,-4.4656641
G1 5HB,55.8567943,-4.2460464
EH6 8RG,55.9645964,-3.1738792
IV4 7LP,57.3445169,-4.765073
PH15 2HS,56.5699243,-4.0257361
G3 8QG,55.8637041,-4.2981948
G34 9JW,55.8676389,-4.1185516
KY16 9LA,56.3390772,-2.7913821
EH8 8DT,55.9514249,-3.1784611
EH21 6AA,55.9431458,-3.0559971
EH3 9DF,55.9458386,-3.1996038
PH1 5HZ,56.3976944,-3.4292645
G2 3AU,55.8654483,-4.2549369
G3 6UJ,55.8666277,-4.2704609
DD10 0ES,56.7938816,-2.3370682
KY15 7RJ,56.3147447,-3.1358114
G3 7JB,55.865192,-4.280542
G4 9RH,55.8710862,-4.2591961
EH1 1SR,55.950789,-3.1847995
DD2 3TP,56.4880461,-3.0140228
HS2 9HB,58.118924,-7.1102235
EH3 5AN,55.95765,-3.2074172
G2 3JD,55.8660324,-4.2661907
AB53 4BZ,57.5404015,-2.4539482
EH7 5HZ,55.9595918,-3.1794942
G51 2QG,55.8578081,-4.3044461
EH3 9JH,55.9434656,-3.2024445
IV1 3ZF,57.5306657,-4.2530812
G2 3JD,55.8660324,-4.2661907
DD1 1QP,56.4603264,-2.9773717
DG7 3TJ,55.2510251,-4.3204383
EH3 5HZ,55.9616827,-3.2085199
HS5 3UA,57.7676671,-7.0159189
PH1 5JS,56.3970068,-3.4265492
G41 5LJ,55.8454283,-4.309448
DG8 9JH,54.8685606,-4.4414072
DG1 1JQ,55.0740757,-3.6075437
G3 6HP,55.8692913,-4.2722308
G1 5ES,55.8572176,-4.2445209
EH15 2AY,55.9530276,-3.1113901
EH41 4DA,55.9517987,-2.7741252
ZE1 0EL,60.1533978,-1.1466162
G1 5ES,55.8572176,-4.2445209
G4 9RH,55.8710862,-4.2591961
G1 5HZ,55.8549026,-4.2497241
G41 2PE,55.840671,-4.2670943
IV36 3TA,57.6535336,-3.5901824
G1 5HZ,55.8549026,-4.2497241
EH6 5HZ,55.9715957,-3.173915
KY12 7JA,56.0718859,-3.4536958
AB11 5BE,57.1465473,-2.0907932
G20 6DB,55.8794991,-4.2839872
FK17 8EA,56.2446843,-4.2160157
EH6 6RH,55.9748875,-3.1726366
EH44 6PW,55.6083464,-3.0639816
PH25 3DL,57.2559395,-3.6382108
G62 7PR,55.9417774,-4.3302989
KY8 4RP,56.1982606,-3.0020752
AB34 4XD,57.1419867,-2.9010172
G4 0HW,55.8669013,-4.2551011
KY16 9LA,56.3390772,-2.7913821
G41 2LH,55.8406514,-4.2725397
G51 2QJ,55.8566241,-4.2999977
EH7 6AE,55.955697,-3.1523882
EH3 6NY,55.9580636,-3.191701
EH3 9DF,55.9458386,-3.1996038
EH3 6RQ,55.9589029,-3.2005846
G3 6RB,55.8656396,-4.2611652
IV44 8RQ,57.0860237,-5.8799656
